Date,BBAS3.SA,ITUB4.SA,VALE3.SA,^BVSP
2019-05-02,17.238601684570312,26.86339569091797,30.555225372314453,95528.0
2019-05-03,17.339004516601562,26.60298728942871,31.466768264770508,96008.0
2019-05-06,17.093183517456055,26.019001007080078,31.004745483398438,95009.0
2019-05-07,17.13473892211914,25.726993560791016,31.02972412109375,94389.0
2019-05-08,17.515586853027344,26.019001007080078,30.592683792114258,95597.0
2019-05-09,17.667926788330078,25.6954345703125,30.30548858642578,94808.0
2019-05-10,17.366708755493164,25.57705307006836,30.8798770904541,94258.0
2019-05-13,16.746959686279297,25.174577713012695,29.61246681213379,91727.0
2019-05-14,16.584238052368164,25.056201934814453,29.71236228942871,92092.0
2019-05-15,16.310710906982422,25.135120391845703,29.937122344970703,91623.0
2019-05-16,15.801758766174316,24.811553955078125,28.969398498535156,90024.0
2019-05-17,15.52824878692627,24.858903884887695,29.793527603149414,89993.0
2019-05-20,16.123750686645508,25.50603485107422,29.187917709350586,91946.0
2019-05-21,17.044713973999023,26.492494583129883,29.59998893737793,94485.0
2019-05-22,17.046403884887695,26.516176223754883,29.631196975708008,94361.0
2019-05-23,17.074342727661133,26.460926055908203,29.8559627532959,93910.0
2019-05-24,17.325740814208984,26.06633949279785,30.16189193725586,93628.0
2019-05-27,17.664432525634766,26.161046981811523,31.335651397705078,94864.0
2019-05-28,17.894887924194336,26.89497184753418,31.373109817504883,96393.0
2019-05-29,17.877424240112305,27.400053024291992,31.02972412109375,96567.0
2019-05-30,18.139305114746094,27.684152603149414,31.223270416259766,97457.0
2019-05-31,18.10439109802246,27.621017456054688,30.592683792114258,97030.0
2019-06-03,18.188188552856445,27.696014404296875,30.486549377441406,97020.0
2019-06-04,18.484983444213867,27.64864158630371,30.661361694335938,97380.0
2019-06-05,17.975191116333008,27.11178207397461,30.211835861206055,95999.0
2019-06-06,18.43260383605957,27.39600372314453,30.467815399169922,97205.0
2019-06-07,18.282461166381836,27.688114166259766,30.380407333374023,97821.0
2019-06-10,18.111371994018555,27.340740203857422,30.180622100830078,97467.0
2019-06-11,18.471010208129883,27.474946975708008,32.10982894897461,98960.0
2019-06-12,18.306743621826172,27.31703758239746,32.14728927612305,98321.0
2019-06-13,18.015995025634766,26.82755470275879,32.37205505371094,98774.0
2019-06-14,17.697214126586914,26.83543586730957,32.09109878540039,98040.0
2019-06-17,17.67970085144043,26.803871154785156,31.341890335083008,97623.0
2019-06-18,18.093053817749023,27.498634338378906,32.46570587158203,99404.0
2019-06-19,18.39081382751465,27.932878494262695,32.653011322021484,100303.0
2019-06-21,18.534439086914062,28.564477920532227,32.740413665771484,102013.0
2019-06-24,18.579978942871094,28.501310348510742,32.71543884277344,102062.0
2019-06-25,18.408329010009766,28.14603042602539,32.078609466552734,100093.0
2019-06-26,18.80767250061035,28.81710433959961,32.20348358154297,100689.0
2019-06-27,18.846208572387695,28.61974334716797,32.278404235839844,100724.0
2019-06-28,18.895246505737305,28.627626419067383,32.35332489013672,100967.0
2019-07-01,18.87423324584961,28.497312545776367,33.495872497558594,101340.0
2019-07-02,18.632522583007812,28.394622802734375,32.0848503112793,100605.0
2019-07-03,19.021360397338867,28.884328842163086,32.022422790527344,102043.0
2019-07-04,19.329626083374023,29.21607208251953,32.25967025756836,103636.0
2019-07-05,19.266571044921875,29.539894104003906,31.44178581237793,104089.0
2019-07-08,19.249053955078125,29.460914611816406,31.810148239135742,104530.0
2019-07-10,19.007343292236328,29.381921768188477,32.546875,105817.0
2019-07-11,18.63602066040039,29.34244155883789,32.49692153930664,105146.0
2019-07-12,18.21566390991211,28.797449111938477,32.347076416015625,103906.0
2019-07-15,18.107072830200195,28.718475341796875,32.89649963378906,103803.0
2019-07-16,18.135095596313477,28.829038619995117,33.12126922607422,103775.0
2019-07-17,18.13859748840332,28.75005340576172,32.89649963378906,103856.0
2019-07-18,18.44686508178711,29.516199111938477,32.834068298339844,104717.0
2019-07-19,18.21566390991211,28.75005340576172,32.91523361206055,103452.0
2019-07-22,18.219161987304688,29.239749908447266,32.746665954589844,103949.0
2019-07-23,18.005483627319336,29.524105072021484,32.31586837768555,103704.0
2019-07-24,18.33126449584961,29.50041389465332,31.622846603393555,104120.0
2019-07-25,17.55709457397461,28.59208869934082,31.52295684814453,102655.0
2019-07-26,17.515058517456055,29.105487823486328,31.360626220703125,102819.0
2019-07-29,17.672700881958008,29.223960876464844,31.379352569580078,103483.0
2019-07-30,17.494035720825195,28.252456665039062,31.223270416259766,102933.0
2019-07-31,17.241825103759766,27.50212860107422,31.098400115966797,101812.0
