Gmt time,Open,High,Low,Close,Volume
05.06.2018 12:10:00.000,1.16785,1.16790,1.16722,1.16745,1810.86
05.06.2018 12:15:00.000,1.16747,1.16749,1.16670,1.16693,1628.75
05.06.2018 12:20:00.000,1.16690,1.16699,1.16653,1.16656,1474.35
05.06.2018 12:25:00.000,1.16658,1.16694,1.16623,1.16663,1707.9499999999998
05.06.2018 12:30:00.000,1.16662,1.16702,1.16646,1.16692,1560.12
05.06.2018 12:35:00.000,1.16691,1.16718,1.16669,1.16713,1114.67
05.06.2018 12:40:00.000,1.16713,1.16750,1.16706,1.16724,1402.4499999999998
05.06.2018 12:45:00.000,1.16726,1.16749,1.16721,1.16729,965.6800000000001
05.06.2018 12:50:00.000,1.16729,1.16729,1.16691,1.16714,1207.0900000000001
05.06.2018 12:55:00.000,1.16714,1.16722,1.16665,1.16665,1178.68
05.06.2018 13:00:00.000,1.16665,1.16673,1.16593,1.16622,1873.05
05.06.2018 13:05:00.000,1.16623,1.16677,1.16623,1.16651,1518.22
05.06.2018 13:10:00.000,1.16651,1.16753,1.16634,1.16739,1566.93
05.06.2018 13:15:00.000,1.16741,1.16742,1.16670,1.16675,1428.3899999999999
05.06.2018 13:20:00.000,1.16676,1.16729,1.16675,1.16702,1118.27
05.06.2018 13:25:00.000,1.16702,1.16735,1.16689,1.16734,928.39
05.06.2018 13:30:00.000,1.16735,1.16750,1.16697,1.16710,1457.97
05.06.2018 13:35:00.000,1.16711,1.16739,1.16693,1.16708,1106.6399999999999
05.06.2018 13:40:00.000,1.16706,1.16726,1.16681,1.16702,1327.04
05.06.2018 13:45:00.000,1.16702,1.16702,1.16637,1.16667,1491.88
05.06.2018 13:50:00.000,1.16669,1.16696,1.16646,1.16647,1305.17
05.06.2018 13:55:00.000,1.16646,1.16684,1.16625,1.16678,1347.62
05.06.2018 14:00:00.000,1.16678,1.16678,1.16528,1.16557,1852.96
05.06.2018 14:05:00.000,1.16558,1.16641,1.16556,1.16611,1342.97
05.06.2018 14:10:00.000,1.16611,1.16653,1.16592,1.16615,1190.43
05.06.2018 14:15:00.000,1.16614,1.16622,1.16549,1.16605,1372.6
05.06.2018 14:20:00.000,1.16603,1.16638,1.16603,1.16629,842.3499999999999
05.06.2018 14:25:00.000,1.16630,1.16644,1.16549,1.16551,1227.73
05.06.2018 14:30:00.000,1.16550,1.16600,1.16549,1.16597,1341.93
05.06.2018 14:35:00.000,1.16597,1.16600,1.16569,1.16600,1109.9199999999998
05.06.2018 14:40:00.000,1.16600,1.16641,1.16600,1.16626,1267.01
05.06.2018 14:45:00.000,1.16628,1.16630,1.16584,1.16591,1221.4099999999999
05.06.2018 14:50:00.000,1.16589,1.16645,1.16578,1.16625,1258.56
05.06.2018 14:55:00.000,1.16621,1.16714,1.16611,1.16677,1661.48
05.06.2018 15:00:00.000,1.16682,1.16705,1.16647,1.16656,1520.55
05.06.2018 15:05:00.000,1.16655,1.16772,1.16650,1.16753,1719.8899999999999
05.06.2018 15:10:00.000,1.16753,1.16831,1.16745,1.16778,1783.0400000000002
05.06.2018 15:15:00.000,1.16780,1.16807,1.16771,1.16802,1259.1999999999998
05.06.2018 15:20:00.000,1.16802,1.16811,1.16744,1.16755,1258.1999999999998
05.06.2018 15:25:00.000,1.16755,1.16781,1.16726,1.16780,1496.4299999999998
05.06.2018 15:30:00.000,1.16778,1.16783,1.16741,1.16764,1241.95
05.06.2018 15:35:00.000,1.16763,1.16801,1.16757,1.16776,962.22
05.06.2018 15:40:00.000,1.16779,1.16792,1.16747,1.16776,1085.06
05.06.2018 15:45:00.000,1.16775,1.16797,1.16744,1.16754,1109.83
05.06.2018 15:50:00.000,1.16754,1.16757,1.16687,1.16714,1546.6299999999999
05.06.2018 15:55:00.000,1.16714,1.16740,1.16706,1.16722,1221.79
05.06.2018 16:00:00.000,1.16721,1.17035,1.16690,1.16906,2724.77
05.06.2018 16:05:00.000,1.16906,1.16953,1.16865,1.16873,1887.43
05.06.2018 16:10:00.000,1.16873,1.17071,1.16872,1.17054,2021.0499999999997
05.06.2018 16:15:00.000,1.17055,1.17115,1.17044,1.17094,1708.95
05.06.2018 16:20:00.000,1.17106,1.17204,1.17102,1.17195,2198.76
05.06.2018 16:25:00.000,1.17196,1.17219,1.17159,1.17198,1762.96
05.06.2018 16:30:00.000,1.17196,1.17277,1.17157,1.17157,1903.74
05.06.2018 16:35:00.000,1.17157,1.17168,1.17117,1.17130,1249.3300000000002
05.06.2018 16:40:00.000,1.17129,1.17144,1.17108,1.17119,1089.6
05.06.2018 16:45:00.000,1.17121,1.17143,1.17079,1.17143,1110.02
05.06.2018 16:50:00.000,1.17143,1.17179,1.17113,1.17177,1009.6199999999999
05.06.2018 16:55:00.000,1.17178,1.17196,1.17125,1.17155,1603.6599999999999
05.06.2018 17:00:00.000,1.17156,1.17245,1.17156,1.17209,1731.8
05.06.2018 17:05:00.000,1.17208,1.17324,1.17208,1.17310,1580.12
05.06.2018 17:10:00.000,1.17308,1.17310,1.17251,1.17291,1461.3199999999997
05.06.2018 17:15:00.000,1.17290,1.17294,1.17251,1.17251,947.5
05.06.2018 17:20:00.000,1.17251,1.17314,1.17251,1.17302,1111.23
05.06.2018 17:25:00.000,1.17302,1.17305,1.17245,1.17250,1004.7800000000001
05.06.2018 17:30:00.000,1.17250,1.17291,1.17214,1.17216,1124.17
05.06.2018 17:35:00.000,1.17216,1.17253,1.17216,1.17220,1067.25
05.06.2018 17:40:00.000,1.17221,1.17270,1.17195,1.17267,1187.15
05.06.2018 17:45:00.000,1.17266,1.17294,1.17242,1.17294,999.7
05.06.2018 17:50:00.000,1.17295,1.17313,1.17221,1.17231,958.4200000000001
05.06.2018 17:55:00.000,1.17230,1.17305,1.17230,1.17300,1180.5900000000001
05.06.2018 18:00:00.000,1.17298,1.17319,1.17263,1.17270,1162.58
05.06.2018 18:05:00.000,1.17270,1.17283,1.17227,1.17236,942.03
05.06.2018 18:10:00.000,1.17236,1.17247,1.17218,1.17231,933.6199999999999
05.06.2018 18:15:00.000,1.17231,1.17255,1.17209,1.17215,906.96
05.06.2018 18:20:00.000,1.17216,1.17220,1.17175,1.17178,880.51
05.06.2018 18:25:00.000,1.17178,1.17213,1.17166,1.17205,737.12
05.06.2018 18:30:00.000,1.17206,1.17225,1.17197,1.17221,749.89
05.06.2018 18:35:00.000,1.17221,1.17226,1.17170,1.17170,816.55
05.06.2018 18:40:00.000,1.17170,1.17181,1.17158,1.17164,964.27
05.06.2018 18:45:00.000,1.17164,1.17173,1.17153,1.17164,835.7099999999999
05.06.2018 18:50:00.000,1.17164,1.17182,1.17154,1.17182,707.59
05.06.2018 18:55:00.000,1.17182,1.17186,1.17124,1.17142,986.9
05.06.2018 19:00:00.000,1.17142,1.17150,1.17114,1.17117,836.43
05.06.2018 19:05:00.000,1.17119,1.17130,1.17108,1.17120,400.05999999999995
05.06.2018 19:10:00.000,1.17121,1.17128,1.17102,1.17104,854.8900000000001
05.06.2018 19:15:00.000,1.17104,1.17114,1.17091,1.17094,652.52
05.06.2018 19:20:00.000,1.17094,1.17127,1.17094,1.17120,627.64
05.06.2018 19:25:00.000,1.17121,1.17123,1.17086,1.17108,785.37
05.06.2018 19:30:00.000,1.17110,1.17127,1.17102,1.17124,647.99
05.06.2018 19:35:00.000,1.17123,1.17155,1.17118,1.17154,837.7
05.06.2018 19:40:00.000,1.17152,1.17155,1.17117,1.17125,609.43
05.06.2018 19:45:00.000,1.17124,1.17134,1.17113,1.17119,643.75
05.06.2018 19:50:00.000,1.17119,1.17143,1.17115,1.17141,467.93000000000006
05.06.2018 19:55:00.000,1.17142,1.17153,1.17132,1.17140,730.85
05.06.2018 20:00:00.000,1.17139,1.17140,1.17132,1.17140,449.65
05.06.2018 20:05:00.000,1.17142,1.17144,1.17137,1.17138,364.72
05.06.2018 20:10:00.000,1.17138,1.17140,1.17124,1.17136,252.44
05.06.2018 20:15:00.000,1.17136,1.17158,1.17128,1.17156,356.67
05.06.2018 20:20:00.000,1.17157,1.17165,1.17154,1.17160,242.64000000000001
05.06.2018 20:25:00.000,1.17160,1.17166,1.17147,1.17151,372.43
05.06.2018 20:30:00.000,1.17150,1.17155,1.17144,1.17155,248.42000000000002
05.06.2018 20:35:00.000,1.17155,1.17166,1.17155,1.17166,269.05
05.06.2018 20:40:00.000,1.17165,1.17172,1.17164,1.17169,166.02
05.06.2018 20:45:00.000,1.17170,1.17173,1.17163,1.17169,321.34
05.06.2018 20:50:00.000,1.17169,1.17169,1.17145,1.17158,549.2800000000001
05.06.2018 20:55:00.000,1.17157,1.17189,1.17151,1.17181,403.79
05.06.2018 21:00:00.000,1.17183,1.17188,1.17141,1.17154,94.23
05.06.2018 21:05:00.000,1.17154,1.17172,1.17146,1.17171,480.0999999999999
05.06.2018 21:10:00.000,1.17169,1.17172,1.17151,1.17161,345.67
05.06.2018 21:15:00.000,1.17162,1.17164,1.17148,1.17148,2775.5599999999995
05.06.2018 21:20:00.000,1.17146,1.17156,1.17141,1.17155,390.52
05.06.2018 21:25:00.000,1.17155,1.17160,1.17154,1.17157,261.22
05.06.2018 21:30:00.000,1.17159,1.17187,1.17157,1.17178,309.83000000000004
05.06.2018 21:35:00.000,1.17179,1.17197,1.17176,1.17182,148.65
05.06.2018 21:40:00.000,1.17180,1.17183,1.17157,1.17177,294.07
05.06.2018 21:45:00.000,1.17178,1.17188,1.17176,1.17187,197.7
05.06.2018 21:50:00.000,1.17188,1.17188,1.17183,1.17183,128.43
05.06.2018 21:55:00.000,1.17183,1.17187,1.17177,1.17177,185.62
05.06.2018 22:00:00.000,1.17177,1.17196,1.17167,1.17189,247.54
05.06.2018 22:05:00.000,1.17191,1.17198,1.17189,1.17190,76.06
05.06.2018 22:10:00.000,1.17190,1.17198,1.17185,1.17192,139.67
05.06.2018 22:15:00.000,1.17192,1.17198,1.17176,1.17176,131.82
05.06.2018 22:20:00.000,1.17171,1.17176,1.17162,1.17162,158.79000000000002
05.06.2018 22:25:00.000,1.17162,1.17178,1.17162,1.17177,105.41
05.06.2018 22:30:00.000,1.17177,1.17185,1.17177,1.17182,179.24000000000004
05.06.2018 22:35:00.000,1.17183,1.17191,1.17182,1.17185,142.99
05.06.2018 22:40:00.000,1.17184,1.17198,1.17181,1.17197,215.01
05.06.2018 22:45:00.000,1.17198,1.17199,1.17187,1.17192,186.44
05.06.2018 22:50:00.000,1.17193,1.17205,1.17193,1.17201,191.37
05.06.2018 22:55:00.000,1.17201,1.17209,1.17201,1.17208,223.39999999999998
05.06.2018 23:00:00.000,1.17207,1.17208,1.17180,1.17181,254.68
05.06.2018 23:05:00.000,1.17180,1.17181,1.17176,1.17180,76.17999999999999
05.06.2018 23:10:00.000,1.17180,1.17183,1.17177,1.17180,146.14
05.06.2018 23:15:00.000,1.17180,1.17212,1.17179,1.17212,316.19
05.06.2018 23:20:00.000,1.17212,1.17245,1.17212,1.17238,707.05
05.06.2018 23:25:00.000,1.17239,1.17243,1.17228,1.17238,491.88
05.06.2018 23:30:00.000,1.17238,1.17238,1.17212,1.17220,319.25
05.06.2018 23:35:00.000,1.17219,1.17305,1.17219,1.17302,674.28
05.06.2018 23:40:00.000,1.17298,1.17327,1.17277,1.17307,482.05999999999995
05.06.2018 23:45:00.000,1.17307,1.17326,1.17306,1.17322,282.39
05.06.2018 23:50:00.000,1.17323,1.17323,1.17271,1.17274,363.76
05.06.2018 23:55:00.000,1.17274,1.17274,1.17259,1.17264,358.59000000000003
06.06.2018 00:00:00.000,1.17264,1.17277,1.17234,1.17239,592.54
06.06.2018 00:05:00.000,1.17240,1.17258,1.17224,1.17252,500.03999999999996
06.06.2018 00:10:00.000,1.17252,1.17268,1.17241,1.17260,378.53
06.06.2018 00:15:00.000,1.17258,1.17263,1.17245,1.17260,372.84999999999997
06.06.2018 00:20:00.000,1.17260,1.17266,1.17247,1.17258,631.4899999999999
06.06.2018 00:25:00.000,1.17258,1.17293,1.17255,1.17259,461.90000000000003
06.06.2018 00:30:00.000,1.17257,1.17257,1.17249,1.17254,406.01
06.06.2018 00:35:00.000,1.17252,1.17252,1.17229,1.17235,324.08000000000004
06.06.2018 00:40:00.000,1.17234,1.17240,1.17220,1.17234,483.73999999999995
06.06.2018 00:45:00.000,1.17232,1.17248,1.17229,1.17239,358.45000000000005
06.06.2018 00:50:00.000,1.17240,1.17245,1.17194,1.17194,753.5500000000001
06.06.2018 00:55:00.000,1.17197,1.17256,1.17184,1.17250,683.2800000000001
06.06.2018 01:00:00.000,1.17250,1.17253,1.17237,1.17246,469.0100000000001
06.06.2018 01:05:00.000,1.17245,1.17257,1.17231,1.17247,471.02
06.06.2018 01:10:00.000,1.17247,1.17253,1.17243,1.17243,289.67
06.06.2018 01:15:00.000,1.17242,1.17256,1.17226,1.17244,377.73
06.06.2018 01:20:00.000,1.17243,1.17253,1.17236,1.17245,363.91999999999996
06.06.2018 01:25:00.000,1.17244,1.17273,1.17242,1.17267,302.90999999999997
06.06.2018 01:30:00.000,1.17267,1.17312,1.17267,1.17279,836.26
06.06.2018 01:35:00.000,1.17278,1.17286,1.17270,1.17277,325.70000000000005
06.06.2018 01:40:00.000,1.17277,1.17333,1.17277,1.17307,879.97
06.06.2018 01:45:00.000,1.17307,1.17348,1.17288,1.17322,734.8
06.06.2018 01:50:00.000,1.17319,1.17330,1.17297,1.17301,701.38
06.06.2018 01:55:00.000,1.17301,1.17301,1.17266,1.17271,428.71000000000004
06.06.2018 02:00:00.000,1.17271,1.17279,1.17241,1.17262,529.9
06.06.2018 02:05:00.000,1.17262,1.17262,1.17228,1.17231,513.04
06.06.2018 02:10:00.000,1.17232,1.17260,1.17232,1.17241,398.83
06.06.2018 02:15:00.000,1.17241,1.17247,1.17235,1.17247,153.64999999999998
06.06.2018 02:20:00.000,1.17247,1.17249,1.17240,1.17246,269.96
06.06.2018 02:25:00.000,1.17246,1.17249,1.17220,1.17226,281.15999999999997
06.06.2018 02:30:00.000,1.17225,1.17226,1.17205,1.17218,495.28
06.06.2018 02:35:00.000,1.17218,1.17225,1.17187,1.17199,451.09
06.06.2018 02:40:00.000,1.17199,1.17216,1.17199,1.17216,176.09
06.06.2018 02:45:00.000,1.17216,1.17223,1.17207,1.17221,229.25000000000003
06.06.2018 02:50:00.000,1.17220,1.17233,1.17210,1.17233,271.17
06.06.2018 02:55:00.000,1.17229,1.17233,1.17225,1.17232,309.65999999999997
06.06.2018 03:00:00.000,1.17232,1.17232,1.17205,1.17207,470.86
06.06.2018 03:05:00.000,1.17209,1.17213,1.17196,1.17197,417.12
06.06.2018 03:10:00.000,1.17197,1.17208,1.17195,1.17208,191.37
06.06.2018 03:15:00.000,1.17208,1.17228,1.17206,1.17219,398.29
06.06.2018 03:20:00.000,1.17218,1.17225,1.17218,1.17222,257.67
06.06.2018 03:25:00.000,1.17222,1.17224,1.17218,1.17223,247.64999999999998
06.06.2018 03:30:00.000,1.17224,1.17235,1.17218,1.17235,322.03999999999996
06.06.2018 03:35:00.000,1.17235,1.17238,1.17229,1.17232,283.78
06.06.2018 03:40:00.000,1.17233,1.17244,1.17227,1.17244,327.67
06.06.2018 03:45:00.000,1.17243,1.17269,1.17238,1.17264,410.23
06.06.2018 03:50:00.000,1.17264,1.17287,1.17263,1.17287,416.41
06.06.2018 03:55:00.000,1.17285,1.17286,1.17258,1.17268,450.61999999999995
06.06.2018 04:00:00.000,1.17268,1.17269,1.17257,1.17264,473.02000000000004
06.06.2018 04:05:00.000,1.17261,1.17263,1.17247,1.17251,356.85
06.06.2018 04:10:00.000,1.17249,1.17257,1.17227,1.17231,337.9
06.06.2018 04:15:00.000,1.17232,1.17233,1.17217,1.17217,340.58000000000004
06.06.2018 04:20:00.000,1.17217,1.17221,1.17165,1.17177,522.1400000000001
06.06.2018 04:25:00.000,1.17177,1.17205,1.17177,1.17185,418.63
06.06.2018 04:30:00.000,1.17183,1.17194,1.17171,1.17187,308.9
06.06.2018 04:35:00.000,1.17187,1.17188,1.17170,1.17172,320.09
06.06.2018 04:40:00.000,1.17173,1.17179,1.17171,1.17178,235.27
06.06.2018 04:45:00.000,1.17178,1.17189,1.17177,1.17181,299.39
06.06.2018 04:50:00.000,1.17182,1.17185,1.17170,1.17173,310.65999999999997
06.06.2018 04:55:00.000,1.17172,1.17173,1.17152,1.17156,465.67999999999995
06.06.2018 05:00:00.000,1.17156,1.17161,1.17141,1.17150,317.46
06.06.2018 05:05:00.000,1.17150,1.17160,1.17144,1.17147,288.62
06.06.2018 05:10:00.000,1.17147,1.17169,1.17147,1.17164,483.24
06.06.2018 05:15:00.000,1.17163,1.17186,1.17154,1.17182,464.49
06.06.2018 05:20:00.000,1.17180,1.17213,1.17173,1.17210,669.19
06.06.2018 05:25:00.000,1.17210,1.17240,1.17204,1.17234,613.6
06.06.2018 05:30:00.000,1.17229,1.17238,1.17218,1.17233,481.85
06.06.2018 05:35:00.000,1.17233,1.17269,1.17233,1.17245,762.53
06.06.2018 05:40:00.000,1.17245,1.17269,1.17242,1.17264,606.2199999999999
06.06.2018 05:45:00.000,1.17262,1.17269,1.17211,1.17226,681.49
06.06.2018 05:50:00.000,1.17227,1.17242,1.17222,1.17235,738.5699999999999
06.06.2018 05:55:00.000,1.17232,1.17237,1.17204,1.17227,682.74
06.06.2018 06:00:00.000,1.17227,1.17266,1.17207,1.17223,924.53
06.06.2018 06:05:00.000,1.17224,1.17355,1.17224,1.17345,1350.39
06.06.2018 06:10:00.000,1.17344,1.17344,1.17272,1.17287,1201.4
06.06.2018 06:15:00.000,1.17288,1.17358,1.17276,1.17358,1112.76
06.06.2018 06:20:00.000,1.17357,1.17378,1.17335,1.17359,1608.3300000000002
06.06.2018 06:25:00.000,1.17355,1.17426,1.17332,1.17409,1777.33
06.06.2018 06:30:00.000,1.17408,1.17527,1.17386,1.17451,2019.2399999999998
06.06.2018 06:35:00.000,1.17450,1.17487,1.17402,1.17431,1433.8
06.06.2018 06:40:00.000,1.17433,1.17450,1.17384,1.17387,1252.52
06.06.2018 06:45:00.000,1.17386,1.17400,1.17342,1.17344,1341.6799999999998
06.06.2018 06:50:00.000,1.17343,1.17346,1.17226,1.17227,1666.8300000000002
06.06.2018 06:55:00.000,1.17230,1.17274,1.17221,1.17223,1671.99
06.06.2018 07:00:00.000,1.17225,1.17578,1.17157,1.17541,2284.33
06.06.2018 07:05:00.000,1.17538,1.17574,1.17312,1.17405,2851.6000000000004
06.06.2018 07:10:00.000,1.17406,1.17534,1.17406,1.17533,2061.62
06.06.2018 07:15:00.000,1.17533,1.17563,1.17466,1.17478,1834.26
06.06.2018 07:20:00.000,1.17477,1.17665,1.17461,1.17648,2118.89
06.06.2018 07:25:00.000,1.17649,1.17659,1.17570,1.17608,1948.04
06.06.2018 07:30:00.000,1.17609,1.17648,1.17556,1.17570,1731.8500000000001
06.06.2018 07:35:00.000,1.17572,1.17641,1.17544,1.17631,1837.88
06.06.2018 07:40:00.000,1.17634,1.17671,1.17625,1.17650,1718.2
06.06.2018 07:45:00.000,1.17650,1.17650,1.17553,1.17580,1730.65
06.06.2018 07:50:00.000,1.17578,1.17600,1.17526,1.17562,1327.6100000000001
06.06.2018 07:55:00.000,1.17561,1.17619,1.17526,1.17609,1100.1999999999998
06.06.2018 08:00:00.000,1.17612,1.17661,1.17581,1.17648,1717.18
06.06.2018 08:05:00.000,1.17646,1.17710,1.17622,1.17640,1559.31
06.06.2018 08:10:00.000,1.17640,1.17668,1.17628,1.17632,1398.7600000000002
06.06.2018 08:15:00.000,1.17632,1.17657,1.17573,1.17586,1566.1100000000001
06.06.2018 08:20:00.000,1.17587,1.17619,1.17577,1.17581,1233.21
06.06.2018 08:25:00.000,1.17579,1.17582,1.17545,1.17557,1131.91
06.06.2018 08:30:00.000,1.17559,1.17582,1.17526,1.17535,1664.2099999999998
06.06.2018 08:35:00.000,1.17536,1.17536,1.17492,1.17493,1155.9199999999998
06.06.2018 08:40:00.000,1.17494,1.17499,1.17432,1.17433,1177.06
06.06.2018 08:45:00.000,1.17434,1.17450,1.17386,1.17446,1625.7199999999998
06.06.2018 08:50:00.000,1.17446,1.17477,1.17432,1.17449,1210.04
06.06.2018 08:55:00.000,1.17451,1.17498,1.17419,1.17427,1504.17
06.06.2018 09:00:00.000,1.17427,1.17478,1.17418,1.17478,1240.14
06.06.2018 09:05:00.000,1.17477,1.17542,1.17463,1.17497,1470.9299999999998
06.06.2018 09:10:00.000,1.17495,1.17534,1.17486,1.17506,1294.86
06.06.2018 09:15:00.000,1.17505,1.17522,1.17445,1.17454,1115.75
06.06.2018 09:20:00.000,1.17456,1.17547,1.17445,1.17527,1248.7
06.06.2018 09:25:00.000,1.17528,1.17622,1.17528,1.17571,1570.4
06.06.2018 09:30:00.000,1.17578,1.17671,1.17578,1.17652,18276.4691
06.06.2018 09:35:00.000,1.17653,1.17679,1.17605,1.17620,1354.96
06.06.2018 09:40:00.000,1.17620,1.17627,1.17543,1.17596,1338.8899999999999
06.06.2018 09:45:00.000,1.17597,1.17630,1.17582,1.17613,1255.1699999999998
06.06.2018 09:50:00.000,1.17613,1.17647,1.17574,1.17587,1156.91
06.06.2018 09:55:00.000,1.17587,1.17710,1.17586,1.17709,1323.08
06.06.2018 10:00:00.000,1.17706,1.17746,1.17699,1.17732,1349.22
06.06.2018 10:05:00.000,1.17733,1.17752,1.17705,1.17707,984.69
06.06.2018 10:10:00.000,1.17704,1.17704,1.17658,1.17700,1015.9399999999999
06.06.2018 10:15:00.000,1.17700,1.17748,1.17687,1.17738,948.55
06.06.2018 10:20:00.000,1.17738,1.17760,1.17651,1.17679,1179.92
06.06.2018 10:25:00.000,1.17681,1.17690,1.17640,1.17640,842.98
06.06.2018 10:30:00.000,1.17641,1.17665,1.17635,1.17661,969.9
06.06.2018 10:35:00.000,1.17660,1.17677,1.17650,1.17677,736.5899999999999
06.06.2018 10:40:00.000,1.17676,1.17729,1.17661,1.17683,1401.5800000000002
06.06.2018 10:45:00.000,1.17682,1.17708,1.17652,1.17652,905.49
06.06.2018 10:50:00.000,1.17650,1.17676,1.17612,1.17649,1261.7199999999998
06.06.2018 10:55:00.000,1.17649,1.17686,1.17631,1.17678,1148.1
06.06.2018 11:00:00.000,1.17679,1.17691,1.17638,1.17667,1191.06
06.06.2018 11:05:00.000,1.17669,1.17679,1.17646,1.17676,927.26
06.06.2018 11:10:00.000,1.17676,1.17748,1.17673,1.17734,1215.1799999999998
06.06.2018 11:15:00.000,1.17735,1.17797,1.17734,1.17745,1507.83
06.06.2018 11:20:00.000,1.17745,1.17786,1.17744,1.17774,936.48
06.06.2018 11:25:00.000,1.17774,1.17778,1.17733,1.17745,1030.24
06.06.2018 11:30:00.000,1.17747,1.17786,1.17742,1.17786,1200.69
06.06.2018 11:35:00.000,1.17786,1.17799,1.17737,1.17754,1235.44
06.06.2018 11:40:00.000,1.17753,1.17768,1.17715,1.17755,967.78
06.06.2018 11:45:00.000,1.17755,1.17756,1.17709,1.17720,860.1100000000001
06.06.2018 11:50:00.000,1.17720,1.17740,1.17694,1.17712,1216.96
06.06.2018 11:55:00.000,1.17710,1.17737,1.17698,1.17711,1114.71
06.06.2018 12:00:00.000,1.17708,1.17751,1.17700,1.17707,1039.67
06.06.2018 12:05:00.000,1.17707,1.17723,1.17684,1.17684,1015.9
06.06.2018 12:10:00.000,1.17683,1.17707,1.17638,1.17644,1342.8400000000001
06.06.2018 12:15:00.000,1.17645,1.17691,1.17628,1.17664,1049.76
06.06.2018 12:20:00.000,1.17663,1.17675,1.17632,1.17640,1333.31
06.06.2018 12:25:00.000,1.17642,1.17674,1.17621,1.17673,1202.9099999999999
06.06.2018 12:30:00.000,1.17675,1.17771,1.17660,1.17710,1686.95
06.06.2018 12:35:00.000,1.17711,1.17757,1.17684,1.17746,1179.9099999999999
06.06.2018 12:40:00.000,1.17746,1.17756,1.17704,1.17710,1234.71
06.06.2018 12:45:00.000,1.17711,1.17716,1.17655,1.17655,1353.18
06.06.2018 12:50:00.000,1.17655,1.17678,1.17639,1.17668,1149.81
06.06.2018 12:55:00.000,1.17669,1.17678,1.17642,1.17661,1039.7800000000002
06.06.2018 13:00:00.000,1.17660,1.17693,1.17654,1.17689,1115.01
06.06.2018 13:05:00.000,1.17688,1.17750,1.17688,1.17741,1181.96
06.06.2018 13:10:00.000,1.17741,1.17756,1.17697,1.17697,1170.1699999999998
06.06.2018 13:15:00.000,1.17698,1.17717,1.17682,1.17712,920.97
06.06.2018 13:20:00.000,1.17712,1.17714,1.17682,1.17707,987.32
06.06.2018 13:25:00.000,1.17707,1.17753,1.17700,1.17730,1063.3
06.06.2018 13:30:00.000,1.17730,1.17770,1.17708,1.17770,1269.72
06.06.2018 13:35:00.000,1.17769,1.17860,1.17762,1.17858,1442.44
06.06.2018 13:40:00.000,1.17858,1.17897,1.17841,1.17857,1427.89
06.06.2018 13:45:00.000,1.17858,1.17938,1.17850,1.17931,1550.9100000000003
06.06.2018 13:50:00.000,1.17931,1.17960,1.17896,1.17896,1654.7
06.06.2018 13:55:00.000,1.17897,1.17911,1.17880,1.17888,1266.8200000000002
06.06.2018 14:00:00.000,1.17890,1.17904,1.17807,1.17832,1521.99
06.06.2018 14:05:00.000,1.17832,1.17885,1.17819,1.17831,1695.37
06.06.2018 14:10:00.000,1.17831,1.17855,1.17813,1.17830,1279.49
06.06.2018 14:15:00.000,1.17831,1.17855,1.17808,1.17837,1276.09
06.06.2018 14:20:00.000,1.17839,1.17855,1.17800,1.17808,1205.29
06.06.2018 14:25:00.000,1.17808,1.17832,1.17783,1.17785,1300.99
06.06.2018 14:30:00.000,1.17786,1.17810,1.17764,1.17777,1653.32
06.06.2018 14:35:00.000,1.17777,1.17789,1.17753,1.17753,1154.37
06.06.2018 14:40:00.000,1.17754,1.17847,1.17748,1.17825,1352.62
06.06.2018 14:45:00.000,1.17827,1.17852,1.17755,1.17802,1519.64
06.06.2018 14:50:00.000,1.17802,1.17832,1.17733,1.17739,1512.03
06.06.2018 14:55:00.000,1.17739,1.17828,1.17739,1.17812,1588.34
06.06.2018 15:00:00.000,1.17814,1.17830,1.17761,1.17770,1462.23
06.06.2018 15:05:00.000,1.17771,1.17777,1.17737,1.17750,1344.86
06.06.2018 15:10:00.000,1.17749,1.17772,1.17730,1.17742,1012.4200000000001
06.06.2018 15:15:00.000,1.17741,1.17750,1.17698,1.17704,1094.23
06.06.2018 15:20:00.000,1.17704,1.17710,1.17669,1.17697,1365.4899999999998
06.06.2018 15:25:00.000,1.17697,1.17713,1.17649,1.17671,1098.6
06.06.2018 15:30:00.000,1.17670,1.17690,1.17637,1.17640,1739.6799999999998
06.06.2018 15:35:00.000,1.17637,1.17658,1.17618,1.17640,1064.89
06.06.2018 15:40:00.000,1.17639,1.17716,1.17639,1.17715,1323.69
06.06.2018 15:45:00.000,1.17717,1.17756,1.17717,1.17756,1266.7499999999998
06.06.2018 15:50:00.000,1.17756,1.17784,1.17735,1.17782,880.6400000000001
06.06.2018 15:55:00.000,1.17784,1.17792,1.17760,1.17777,970.0700000000002
06.06.2018 16:00:00.000,1.17777,1.17793,1.17730,1.17741,1079.94
06.06.2018 16:05:00.000,1.17740,1.17755,1.17717,1.17726,1025.77
06.06.2018 16:10:00.000,1.17727,1.17774,1.17722,1.17774,918.5899999999999
06.06.2018 16:15:00.000,1.17773,1.17797,1.17746,1.17748,897.1800000000001
06.06.2018 16:20:00.000,1.17747,1.17762,1.17710,1.17752,957.8100000000001
06.06.2018 16:25:00.000,1.17750,1.17812,1.17749,1.17812,1033.66
06.06.2018 16:30:00.000,1.17812,1.17816,1.17792,1.17810,1138.4099999999999
06.06.2018 16:35:00.000,1.17809,1.17822,1.17790,1.17811,749.0799999999999
